area_name,district_name,name,id,wave
ЮВАО,Печатники,"улица Полбина, дом 58",30343,
ЮВАО,Текстильщики,"улица Артюхиной, дом 26А",30533,
ЮЗАО,Академический,"Новочерёмушкинская улица, дом 10, корпус 1",32605,
ЮЗАО,Академический,"Новочерёмушкинская улица, дом 27",32649,
ЮЗАО,Академический,"Новочерёмушкинская улица, дом 29",32652,
ЮЗАО,Академический,"улица Кедрова, дом 16, корпус 2",32677,
ЮЗАО,Академический,"улица Кедрова, дом 16, корпус 3",32679,
ЮЗАО,Академический,"улица Кедрова, дом 16, корпус 4",32678,
ЮЗАО,Гагаринский,"Ломоносовский проспект, дом 7, корпус 2",32725,
ЮЗАО,Гагаринский,"Ломоносовский проспект, дом 7, корпус 3",32704,
ЮЗАО,Гагаринский,"улица Панфёрова, дом 3",32726,
ЮЗАО,Гагаринский,"улица Панфёрова, дом 5, корпус 1",32689,
ЮЗАО,Гагаринский,"улица Панфёрова, дом 7, корпус 1",32688,
ЮЗАО,Гагаринский,"улица Панфёрова, дом 9",32690,
ЮЗАО,Зюзино,"Симферопольский бульвар, дом 14",32743,
ЮЗАО,Коньково,"улица Введенского, дом 5, корпус 2",33023,
ЮЗАО,Коньково,"улица Введенского, дом 5, корпус 3",33016,
ЮЗАО,Коньково,"улица Введенского, дом 7",33025,
ЮЗАО,Котловка,"Нагорная улица, дом 4",33184,
ЮЗАО,Котловка,"Севастопольский проспект, дом 10, корпус 3",32219,
ЮЗАО,Котловка,"Севастопольский проспект, дом 10, корпус 4",32068,
ЮЗАО,Котловка,"Севастопольский проспект, дом 17, корпус 2",32074,
ЮЗАО,Котловка,"улица Дмитрия Ульянова, дом 47, корпус 2",32149,
ЮЗАО,Котловка,"улица Дмитрия Ульянова, дом 49, корпус 2",32150,
ЮЗАО,Котловка,"улица Ремизова, дом 1",32070,
ЮЗАО,Котловка,"улица Ремизова, дом 11, корпус 2",32208,
ЮЗАО,Ломоносовский,"улица Кравченко, дом 16, корпус 1",32227,
ЮЗАО,Ломоносовский,"улица Кравченко, дом 20",32228,
ЮЗАО,Северное Бутово,"Феодосийская улица, дом 3",32427,
ЮЗАО,Северное Бутово,"Феодосийская улица, дом 5",32332,
ЮЗАО,Северное Бутово,"Феодосийская улица, дом 7",32333,
ЮЗАО,Северное Бутово,"улица Грина, дом 4",32326,
ЮЗАО,Северное Бутово,"улица Грина, дом 6",32334,
ЮЗАО,Северное Бутово,"улица Грина, дом 8",32428,
ЮЗАО,Южное Бутово,"Варшавское шоссе, дом 190, корпус 1",32439,
ЮЗАО,Южное Бутово,"Варшавское шоссе, дом 194, корпус 1",32431,
ЮЗАО,Южное Бутово,"Варшавское шоссе, дом 194, корпус 2",32440,
ЮЗАО,Южное Бутово,"Краснолиманская улица, дом 21",32441,
ЮЗАО,Южное Бутово,"Краснолиманская улица, дом 23",32429,
ЮЗАО,Южное Бутово,"Краснолиманская улица, дом 25",32430,
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, корпус 26",33299,
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, корпус 27",33292,
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, строение 1",33186,
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, строение 3",33190,
ЮЗАО,Ясенево,"Профсоюзная улица, дом 123А, строение 5",33297,
